global_manifest_row_id,csv_file_id,csv_archive_path,row_index_within_file,frame.time,parsed_timestamp,label,binary_label,attack_type,inferred_device,inferred_protocol,frame.protocols,ip.src,ip.dst,time_bucket,row_order_bucket,is_transition_nearby,pcap_counterpart_candidate,split_eligibility_hint
12839,78,processed/iotsim-city-power-1.csv,2802,"Jan 18, 2025 21:33:51.690246000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12840,78,processed/iotsim-city-power-1.csv,2803,"Jan 18, 2025 21:33:51.690288000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12841,78,processed/iotsim-city-power-1.csv,2804,"Jan 18, 2025 21:33:51.690338000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12842,78,processed/iotsim-city-power-1.csv,2805,"Jan 18, 2025 21:33:51.690458000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12843,78,processed/iotsim-city-power-1.csv,2806,"Jan 18, 2025 21:33:51.695095000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12844,78,processed/iotsim-city-power-1.csv,2807,"Jan 18, 2025 21:33:51.695134000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12845,78,processed/iotsim-city-power-1.csv,2808,"Jan 18, 2025 21:33:51.695251000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12846,78,processed/iotsim-city-power-1.csv,2809,"Jan 18, 2025 21:33:51.700845000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12847,78,processed/iotsim-city-power-1.csv,2812,"Jan 18, 2025 21:33:52.171367000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.2.3,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12848,78,processed/iotsim-city-power-1.csv,2813,"Jan 18, 2025 21:33:52.171504000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.18.18,192.168.2.3,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12849,78,processed/iotsim-city-power-1.csv,2814,"Jan 18, 2025 21:33:52.403094000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12850,78,processed/iotsim-city-power-1.csv,2815,"Jan 18, 2025 21:33:52.403141000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12851,78,processed/iotsim-city-power-1.csv,2816,"Jan 18, 2025 21:33:52.409341000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12852,78,processed/iotsim-city-power-1.csv,2817,"Jan 18, 2025 21:33:52.409387000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12853,78,processed/iotsim-city-power-1.csv,2818,"Jan 18, 2025 21:33:52.409516000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12854,78,processed/iotsim-city-power-1.csv,2819,"Jan 18, 2025 21:33:52.414326000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12855,78,processed/iotsim-city-power-1.csv,2820,"Jan 18, 2025 21:33:52.414367000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12856,78,processed/iotsim-city-power-1.csv,2821,"Jan 18, 2025 21:33:52.419357000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12857,78,processed/iotsim-city-power-1.csv,2828,"Jan 18, 2025 21:33:53.094187000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.2.3,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12858,78,processed/iotsim-city-power-1.csv,2829,"Jan 18, 2025 21:33:53.094329000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.18.18,192.168.2.3,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12859,78,processed/iotsim-city-power-1.csv,2830,"Jan 18, 2025 21:33:53.753568000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.2.3,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12860,78,processed/iotsim-city-power-1.csv,2831,"Jan 18, 2025 21:33:53.753715000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.18.18,192.168.2.3,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12861,78,processed/iotsim-city-power-1.csv,2832,"Jan 18, 2025 21:33:55.811761000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12862,78,processed/iotsim-city-power-1.csv,2833,"Jan 18, 2025 21:33:55.817499000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12863,78,processed/iotsim-city-power-1.csv,2834,"Jan 18, 2025 21:33:55.817535000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12864,78,processed/iotsim-city-power-1.csv,2835,"Jan 18, 2025 21:33:55.825594000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12865,78,processed/iotsim-city-power-1.csv,2836,"Jan 18, 2025 21:33:55.872021000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12866,78,processed/iotsim-city-power-1.csv,2837,"Jan 18, 2025 21:33:55.872155000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12867,78,processed/iotsim-city-power-1.csv,2838,"Jan 18, 2025 21:33:55.877576000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12868,78,processed/iotsim-city-power-1.csv,2839,"Jan 18, 2025 21:33:55.877723000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12869,78,processed/iotsim-city-power-1.csv,5000,"Jan 18, 2025 21:35:14.221148000 GMT",,TCP Scan,attack,TCP Scan,city-power,,eth:ethertype:ip:tcp,192.168.20.10,192.168.18.18,,row_1k_10k,false,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12870,78,processed/iotsim-city-power-1.csv,9304,"Jan 18, 2025 21:36:42.420674000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.2.3,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12871,78,processed/iotsim-city-power-1.csv,9305,"Jan 18, 2025 21:36:42.420804000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.18.18,192.168.2.3,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12872,78,processed/iotsim-city-power-1.csv,9306,"Jan 18, 2025 21:36:42.422260000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12873,78,processed/iotsim-city-power-1.csv,9307,"Jan 18, 2025 21:36:42.566767000 GMT",,TCP Scan,attack,TCP Scan,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.20.10,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12874,78,processed/iotsim-city-power-1.csv,9308,"Jan 18, 2025 21:36:42.570487000 GMT",,TCP Scan,attack,TCP Scan,city-power,,eth:ethertype:ip:tcp,192.168.20.10,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12875,78,processed/iotsim-city-power-1.csv,9309,"Jan 18, 2025 21:36:42.570511000 GMT",,TCP Scan,attack,TCP Scan,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.20.10,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12876,78,processed/iotsim-city-power-1.csv,9310,"Jan 18, 2025 21:36:42.570689000 GMT",,TCP Scan,attack,TCP Scan,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.20.10,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12877,78,processed/iotsim-city-power-1.csv,9311,"Jan 18, 2025 21:36:42.574173000 GMT",,TCP Scan,attack,TCP Scan,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.20.10,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12878,78,processed/iotsim-city-power-1.csv,9312,"Jan 18, 2025 21:36:42.574321000 GMT",,TCP Scan,attack,TCP Scan,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.20.10,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12879,78,processed/iotsim-city-power-1.csv,9313,"Jan 18, 2025 21:36:42.619149000 GMT",,TCP Scan,attack,TCP Scan,city-power,,eth:ethertype:ip:tcp,192.168.20.10,192.168.18.18,,row_1k_10k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12880,78,processed/iotsim-city-power-1.csv,10000,"Jan 18, 2025 21:36:54.509121000 GMT",,TCP Scan,attack,TCP Scan,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.10,192.168.18.18,,row_10k_100k,false,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12881,78,processed/iotsim-city-power-1.csv,17303,"Jan 18, 2025 21:38:45.796757000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.2.3,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12882,78,processed/iotsim-city-power-1.csv,17304,"Jan 18, 2025 21:38:45.796890000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.18.18,192.168.2.3,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12883,78,processed/iotsim-city-power-1.csv,17305,"Jan 18, 2025 21:38:45.820756000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12884,78,processed/iotsim-city-power-1.csv,17306,"Jan 18, 2025 21:38:45.820795000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12885,78,processed/iotsim-city-power-1.csv,17307,"Jan 18, 2025 21:38:45.825191000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12886,78,processed/iotsim-city-power-1.csv,17308,"Jan 18, 2025 21:38:45.830981000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12887,78,processed/iotsim-city-power-1.csv,17309,"Jan 18, 2025 21:38:45.873192000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12888,78,processed/iotsim-city-power-1.csv,17310,"Jan 18, 2025 21:38:45.875003000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12889,78,processed/iotsim-city-power-1.csv,17311,"Jan 18, 2025 21:38:45.875256000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12890,78,processed/iotsim-city-power-1.csv,17312,"Jan 18, 2025 21:38:45.880667000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12891,78,processed/iotsim-city-power-1.csv,17333,"Jan 18, 2025 21:38:46.504128000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.2.3,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12892,78,processed/iotsim-city-power-1.csv,17334,"Jan 18, 2025 21:38:46.504254000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.18.18,192.168.2.3,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12893,78,processed/iotsim-city-power-1.csv,17335,"Jan 18, 2025 21:38:46.850070000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.2.3,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12894,78,processed/iotsim-city-power-1.csv,17336,"Jan 18, 2025 21:38:46.850239000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.18.18,192.168.2.3,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12895,78,processed/iotsim-city-power-1.csv,17337,"Jan 18, 2025 21:38:47.077847000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.2.3,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12896,78,processed/iotsim-city-power-1.csv,17338,"Jan 18, 2025 21:38:47.078539000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.18.18,192.168.2.3,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12897,78,processed/iotsim-city-power-1.csv,17339,"Jan 18, 2025 21:38:47.090623000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12898,78,processed/iotsim-city-power-1.csv,17340,"Jan 18, 2025 21:38:47.090694000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12899,78,processed/iotsim-city-power-1.csv,17341,"Jan 18, 2025 21:38:47.090760000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.18.18,192.168.0.100,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12900,78,processed/iotsim-city-power-1.csv,17342,"Jan 18, 2025 21:38:47.091278000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.18.18,192.168.0.100,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12901,78,processed/iotsim-city-power-1.csv,17343,"Jan 18, 2025 21:38:47.096766000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12902,78,processed/iotsim-city-power-1.csv,17344,"Jan 18, 2025 21:38:47.096862000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12903,78,processed/iotsim-city-power-1.csv,17345,"Jan 18, 2025 21:38:47.096989000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.0.100,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12904,78,processed/iotsim-city-power-1.csv,17346,"Jan 18, 2025 21:38:47.104065000 GMT",,Telnet Brute Force,attack,Telnet Brute Force,city-power,,eth:ethertype:ip:tcp,192.168.0.100,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12905,78,processed/iotsim-city-power-1.csv,17411,"Jan 18, 2025 21:38:47.630142000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap,192.168.2.3,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12906,78,processed/iotsim-city-power-1.csv,17412,"Jan 18, 2025 21:38:47.630841000 GMT",,Benign,benign,,city-power,coap,eth:ethertype:ip:udp:coap:data-text-lines,192.168.18.18,192.168.2.3,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_benign
12907,78,processed/iotsim-city-power-1.csv,17413,"Jan 18, 2025 21:38:47.632364000 GMT",,TCP Scan,attack,TCP Scan,city-power,,eth:ethertype:ip:tcp,192.168.20.10,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12908,78,processed/iotsim-city-power-1.csv,17414,"Jan 18, 2025 21:38:47.632412000 GMT",,TCP Scan,attack,TCP Scan,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.20.10,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12909,78,processed/iotsim-city-power-1.csv,17415,"Jan 18, 2025 21:38:47.638623000 GMT",,TCP Scan,attack,TCP Scan,city-power,,eth:ethertype:ip:tcp,192.168.20.10,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12910,78,processed/iotsim-city-power-1.csv,17416,"Jan 18, 2025 21:38:47.642381000 GMT",,TCP Scan,attack,TCP Scan,city-power,,eth:ethertype:ip:tcp,192.168.17.10,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12911,78,processed/iotsim-city-power-1.csv,17417,"Jan 18, 2025 21:38:47.642427000 GMT",,TCP Scan,attack,TCP Scan,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.18.18,192.168.17.10,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12912,78,processed/iotsim-city-power-1.csv,17418,"Jan 18, 2025 21:38:47.647173000 GMT",,TCP Scan,attack,TCP Scan,city-power,,eth:ethertype:ip:tcp,192.168.17.10,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12913,78,processed/iotsim-city-power-1.csv,17419,"Jan 18, 2025 21:38:47.648014000 GMT",,TCP Scan,attack,TCP Scan,city-power,telnet,eth:ethertype:ip:tcp:telnet,192.168.17.10,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
12914,78,processed/iotsim-city-power-1.csv,17420,"Jan 18, 2025 21:38:47.665084000 GMT",,TCP Scan,attack,TCP Scan,city-power,,eth:ethertype:ip:tcp,192.168.17.10,192.168.18.18,,row_10k_100k,true,raw/benign/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,eligible_attack
